1192380566076706816|"@benibahtiar19 @KanjengRatuAyu1 @jokowi Mas @benibahtiar19 yg goblok 😂🤭🤣🤭 sampai detik ini saya menunggu jawaban Anda? 
U bilang ada investor yang bayar tanpa menggunakan dana APBN? Sebutkan perusahaan itu?"|mas yang goblok sampai detik ini saya menunggu jawaban anda u bilang ada investor yang bayar tanpa menggunakan dana apbn perusahaan itu|😂,🤭,🤣,🤭|1|1|0
1189918771697209344|@Dahnilanzar @Kemhan_RI @prabowo Terlanjur malu kau rupanya 🤣🤣🤣🤣|terlanjur malu kau rupanya|🤣,🤣,🤣,🤣|0|1|1
1190138161952772096|@DimasPermana817 @Dahnilanzar @Kemhan_RI @prabowo @jokowi @KSPgoid Herman lihat orang2+062 gaji orang.yg gk membahayakan negara diributin.BISUL loe..👂👌|lihat orang-orang gaji orang yang enggak membahayakan negara bisul lo|👂,👌|0|1|1
1191511245108609024|@DonAdam68 Kalo cuma ngomong kayak pak jokowi kita juga bisa ya 😄😄😄😄.|kalo cuma ngomong kayak pak kita juga bisa ya|😄,😄,😄,😄|0|1|1
1192827098471157760|@JMandiri01 @Udonudon14 @filosofiksi @Dahnilanzar @prabowo ngomongin ka. pung kumuh? siapa yg dulu janji mau bikin kampung deret😂😂😂|mengomongkan kak pung kumuh siapa yang dulu janji mau bikin kampung deret|😂,😂,😂|0|1|1
1189849520764383235|@Dahnilanzar @Kemhan_RI @prabowo Alhamdulillah memang sudah hak nya pak @prabowo Kalo kerja ya mendapat gaji 😄😄😄|alhamdulillah memang sudah hak nya pak kalo kerja ya mendapat gaji|😄,😄,😄|1|1|0
1192858299953074176|"@Kemhan_RI @prabowo Istana Negara Pindah Kemana...🤔

Wahhh ini mah sangat radikul banget 🙊😄

Baru jadi Menhan rasanya sejuk dan nyaman banget pak @prabowo 😍😊

Sukses dan sehat selalu yg berada Dilingkungan @Kemhan_RI 🙏🏻🙏🏻"|istana negara pindah wah ini mah sangat banget baru jadi menhan rasanya sejuk dan nyaman banget pak sukses dan sehat selalu yang berada|🤔,🙊,😄,😍,😊,🙏,🏻,🙏,🏻|1|1|0
1191859594219274241|"@Chonycon Biar mlek 🤪🔨
https://t.co/WA2RPVQPiJ"|biar|🤪,🔨|0|2|0
1192862906536222725|@DandanNiLL @Benzichydi @Zaafaramdhan @yangkalem_ @_terussiapa @Kecoatongseng @Tomysahara @PanggilAjaRiq @DivHumas_Polri @jokowi @mohmahfudmd @rockygerung @putrasancha @Agnessrii @mahardinaaa @Acucanci @62Egi @HendraBudiana @tapiroje @ariyanisetiya_d @vivi_maulidah15 @fifybebby @vanadiarahayuu @Citra_Elraza @Firkubo_ @Alakatur_ @alatuyul_ @agrah21 @AL_Hakimmmm @tenangadaku @Irvnirgsri1 @kumparan @KompasTV @TMCPoldaMetro @KPK_RI @smartfrenworld @azzamsyauqi_ @autobotaja @siradj_abdullah @sadgurlevryday @aliwafaa_29 @Ainurrydho @arghabercanda @iskapulhusni22 @Nurkhopifah27 @azzra_ra @apasikamuni @_xsunrise_ @KCahyani12 @cinamelayuu Blm tidur anjg😭😭🤦|belum tidur|😭,😭,🤦|0|0|0
1192040309481324545|k heran heran terus sih pak, udahan makanya jd presiden. atau sy gelari presiden super heran 😂😂😂😂 https://t.co/E4lHe8qp2K|k heran heran terus sih pak makanya jd presiden atau saya presiden super heran|😂,😂,😂,😂|0|1|1
1191188797683167232|"Beginilah pekerjaan lembaga survey indonesia bila proyek belum turun 😱😡🤔

Kepuasan demokrasi pada September 2019 di angka sekitar 70 persen. Sebenarnya agak menurun dibandingkan tahun 2018,” ujar Djayadi di Menteng, Jakarta Pusat, Ahad (3/11). https://t.co/KDzHRpf0bQ"|pekerjaan lembaga survey indonesia bila proyek belum turun kepuasan demokrasi pada september di angka sekitar 70 persen sebenarnya agak menurun tahun ujar di menteng jakarta pusat ahad 3|😱,😡,🤔|0|0|0
1192113911081754624|@ernawati_sn @helmifelis nyatanya lu ditinggal pak prabowo, itu menandakan otak lu gak kepakai, DUNGU! 😂. emng betul definisi DUNGU, salah satunya GANTI TEMPURUNG 😂 GAK GUNA LU!|lu pak itu menandakan otak lu enggak dungu memang betul definisi dungu salah satunya ganti tempurung enggak guna lu|😂,😂|0|1|1
1192793093801512961|"@semproelz Alergi sama arab tapi ngarep investasinya, bgitu investasinya kecil...eeh nyesel udah mayungin Raja Salman😂😂
#RadikalNutupIsuEkonomi
#RadikalNutupIsuEkonomi

https://t.co/wJfCGwMTQI"|alergi sama arab tapi mengharap begitu kecil menyesal sudah raja|😂,😂|0|1|1
1191701810446094336|"@FAUZI07755348 @GilbertSinuling @MustofaMasut @HusinShihab @RizmaWidiono @jokowi @aniesbaswedan @adtaufiq @GagakNew @WahhabiCC @03_nakula @amrudinnejad_ @Pertapatua_ @BadjaNuswantara @AryPrasetyo_85 @ulinyusron @ProfYLH Situ waras 🙄
yg saya komplen skrng?? 
yg skrng itu parah banget amburadul semerawut,, 
Gak transparan uang ya?? 
Hasil kerja ya ancur lebur 😂😂
Udah bener trotoar di tata fungsi ya malah gubernur ya ngizinin buat dagang PKL,,
Kelebihan pinter dia sampe bikin org jadi bodoh 😂"|situ waras yang saya sekarang yang sekarang itu parah banget amburadul enggak transparan uang ya hasil kerja ya hancur lebur sudah benar trotoar di tata fungsi ya malah gubernur ya buat dagang pkl kelebihan pintar dia sampai bikin orang jadi bodoh|🙄,😂,😂,😂|1|1|0
1190115560371044352|"@Fahrihamzah @prabowo Saya suka pernyataan bagian akhir "" Penuh Trauma Kepada Jenggot, Cadar, Celana cingkrang dll"" .. Puji Tuhan Beliu akhirnya Hari ini bisa Lepas dari cengkraman mereka , Dan sungguh2 mengabdi tanpa embel2.🇮🇩"|saya suka pernyataan bagian akhir penuh trauma kepada jenggot cadar celana cingkrang puji tuhan akhirnya hari ini bisa lepas dari mereka dan sungguh-sungguh mengabdi tanpa|🇮,🇩|0|2|0
1192123951662546944|"@hanifyahyaasya1 @Ochi__BQ09 @_doncorleone78_ @prabowo Sambutan dari hati yg tulus, yg sdh lama ditunggu2 😊😍

""Selamat dtg pahlawan muda Lama nian kami rindukan kamu
Bertahun2 bercerai mata
Kini kita dpt berjumpa pula"". https://t.co/bijXXmpbFb"|sambutan dari hati yang tulus yang sudah lama selamat datang pahlawan muda lama nian kami kamu bercerai mata kini kita dapat berjumpa pula|😊,😍|0|1|1
1191636601727668224|@CumiCue @Boemi_Pertiwi12 @jokowi @novelbaswedan @ditkrimsusPMJ @DivHumas_Polri @CCICPolri HARUSNYA SURUH GANTI RUGI MASA UANG NEGARA BUAT FOYA2 🤯🤯🤯|suruh ganti rugi masa uang negara buat|🤯,🤯,🤯|0|2|0
1192236968760922112|"@msaid_didu @prabowo Ga manusia merdeka lagi sekarang?
😁😁😁😁"|enggak manusia merdeka lagi sekarang|😁,😁,😁,😁|0|1|1
1191704426202796032|@Zulkifllubis71 @prabowo Memangnya apa pangkat si MONYET @bonihargens kok minta MENHAN untuk me-LURUS kan UAS dan ustad Felix Siauw... Sedangkan si SONTOLOYO itu sendiri orang yang TERSESAT...👎👎👎🐸🔨|apa pangkat si monyet kok minta menhan untuk kan uas dan ustad sedangkan si sontoloyo itu sendiri orang yang tersesat|👎,👎,👎,🐸,🔨|0|2|0
1192468898827816961|@jokowi_maning @mochamadarip @aniesbaswedan ngekek sy bacanya gubernur bab😂😂|mengekek saya gubernur bab|😂,😂|0|1|1
1192691385318535168|@jokowi Pak saya ingin ibu kota di pindah di pati pak soalnya biar saya bisa uplod instastory bagus pak 😂😊|pak saya ingin ibu kota di pindah di pati pak biar saya bisa bagus pak|😂,😊|1|1|0
1191931750978600960|Sejak 2016 sudah impor cangkul. Kenapa baru sekarang Pak Jokowi marahnya? Untung saja beliau tidak kaget dan heran 🤣🤣|sejak sudah impor cangkul kenapa baru sekarang pak untung saja beliau tidak kaget dan heran|🤣,🤣|0|1|1
1191673833926737920|"@LinaPAnandya @Sarah_Pndj Jika yg terjadi ternyata
Puan Anies vs Prabowo MMD
bagiamana??

Partai pengusung P A (PDIP, Golkar, Nasdem, PKS)
Partai pengusung P M (Gerindra, PKB, PPP, PAN, Demokrat)

Berandai-andai aja sih
😀😀😀"|jika yang terjadi ternyata puan partai pengusung p a pdip golkar pks partai pengusung p m gerindra pkb ppp pan demokrat berandai-andai saja sih|😀,😀,😀|0|1|1
1190252407575310336|@Dahnilanzar @Emafatimah40646 @dr_koko28 @prabowo Hooh,,yg benci gak butuh penjelasan butuh nya nyinyiran🙈🙈|yang benci enggak butuh penjelasan butuh nya|🙈,🙈|1|2|0
1190313812383039488|@AlaUmamil @GusMuwafiq jgnLah .. cape gue kelahi mulu ? hahahahha .. benar tuh kata om @prabowo .. musuh kita cuma 1 SAAT kini yaitu KHILAFAH 😂😂😂😂😂😂|capek gue kelahi benar tuh kata om musuh kita cuma 1 saat kini yaitu khilafah|😂,😂,😂,😂,😂,😂|0|1|1
1190512236365664256|"Jokowi bongkar alasan mengapa pilih prabowo jadi menhan ❌❌❌
Nia ramadhani bongkar alasan tak bisa kupas salak ☑️☑️☑️☑️

I'm dying. https://t.co/uaXbDKj5uc"|bongkar alasan mengapa pilih jadi menhan nia bongkar alasan tak bisa kupas salak i m|❌,❌,❌,☑,☑,☑,☑|0|2|0
1189933230461374464|@Je_Ly @Dahnilanzar @prabowo Jelas sekarang, Dahnil cuma juru Hoak!  😀😁|jelas sekarang cuma juru|😀,😁|1|1|0
1192991066712158212|"@detikcom @AngrySipelebegu Setelah 2 tahun lebih terus mereka pake tanya : “kok wajahnya masih mulus?” 😂😂😂
Yg nuduh ini rekayasa, trus biaya yg dikeluarin Negara juga rekasaya dong ya? 😂😂😂😂

https://t.co/iUoRkXrxpj"|setelah 2 tahun lebih terus mereka pakai tanya kok masih mulus yang menuduh ini rekayasa terus biaya yang negara juga dong ya|😂,😂,😂,😂,😂,😂,😂|1|1|0
1190177438820528128|@devy215 @Gerindra @Dahnilanzar @prabowo Saya lebih percaya pak Menhan, Letjen (Purn) @prabowo  daripada sang jubirnya. Dari musim pilpres kemarin asek blunder saja jubirnya itu,, Hoyong Awak Tante 😁😁 https://t.co/lkmZH3A9hh|saya lebih percaya pak menhan letjen daripada sang dari musim pilpres kemarin blunder saja itu awak tante|😁,😁|1|1|0
1192584404138262528|"@NEW__ASA @MichelAdam__ @prabowo Ntar ada sambutan tandingan...  Sambil Joget Dan terhalang histeris yg Ujung ujungnya bayaranya kurang..... 😀😀😀😀😀

#menhanrasapresiden 
#menhanrasapresiden"|entar ada sambutan tandingan sambil joget dan terhalang histeris yang ujung kurang|😀,😀,😀,😀,😀|0|1|1
1191399866993393664|"@hnurwahid @SetiadiYudizaza @jokowi kmren 5th disebelahnya ngapain aja ?
Luv U pull @jokowi  😍😍

#BubarkanBPJS"|kemarin mengapai saja u|😍,😍|1|1|0
1191355887287296009|@Happy274551441 @ERNA_HAN18 @Fredi82095256 @arisutrisna_ari @ustadtengkuzul Jokowi gak pernah salahkan org lain?? Hanya cebong togog bloon yg percaya!!! 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/Q1nyULd9JE|enggak pernah orang lain hanya cebong bloon yang percaya|🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣|0|1|1
1192001209810292736|@Adr_Nnaa @jokowi @basuki_btp Yessssss taptullll... Ga ada kencing,,, ng'lem pun jadi... Hhee... 😂😂😂🙏👍|enggak ada kencing ng lem pun jadi|😂,😂,😂,🙏,👍|0|1|1
1191911174826147840|@benibahtiar19 @KanjengRatuAyu1 @jokowi 😂🤣🤭😂sudah import, ngambilnya yang bekas pula 😂🤭😂 https://t.co/x90NdPcRzG|sudah import yang bekas pula|😂,🤣,🤭,😂,😂,🤭,😂|1|1|0
1190164390143594497|@faisalsaimima @SalehRamli1 @Dahnilanzar @prabowo Hayok dah dukung ketua saleh.. 😊😊👍👍|deh dukung ketua saleh|😊,😊,👍,👍|1|1|0
1189877159948509184|@JauryJss Ckckck..... @Dahnilanzar, ijin pak @prabowo dulu napa baru ngemeng atas nama beliau... hadehhh..🤦🏽‍♂️|ijin pak dulu kenapa baru mengomong atas nama beliau|🤦,🏽,♂|0|2|0
1192030012448206848|"@idtodaydotco Salah satu yang berhak menerima Zakat adalah GHORIM yaitu orang yg memiliki BANYAK HUTANG.

Apakah Pak Jokowi termasuk GHORIM??? 🤭😅😁
_____
Ma'ruf Ungkap Potensi Zakat Indonesia Capai Rp 230 Triliun
https://t.co/Izr9RRjU2A https://t.co/FbAb5WOEKg"|salah satu yang berhak menerima zakat adalah yaitu orang yang memiliki banyak hutang apakah pak termasuk ma ungkap potensi zakat indonesia capai rp triliun|🤭,😅,😁|0|1|1
1191600260994387968|@jokowi Terima kasih Bapak Presiden.  Ruas jalan Atambua ( Kabupaten Belu ) ke Haekesak yg sdah beraspal, listrik smpai ke pelosok, di tambah lagi jaringan 4G. Selamat berkerja buat Indonesia 5 tahun ke dpan lagi. Semoga yg lain bisa merasakan pembangunan juga 💖💖💖💖 https://t.co/RAAI2QjMQz|terima kasih bapak presiden ruas jalan kabupaten belu ke yang sudah beraspal listrik sampai ke pelosok di tambah lagi jaringan selamat buat indonesia 5 tahun ke lagi semoga yang lain bisa merasakan pembangunan juga|💖,💖,💖,💖|0|1|1
1191209830255493121|"🧕 : Jadi ya adek-adek dalam bekerja itu presiden jokowi dibantu oleh menteri keuangan, nah kalau menteri keuanagn dibantu oleh?
👶 : Presiden Jokowi

Baiq👌👌"|jadi ya dalam bekerja itu presiden oleh menteri keuangan nah kalau menteri oleh presiden|🧕,👶,👌,👌|0|1|1
1190563334543659008|@_garuda501 @prabowo Sate dan nasi goreng..kuliner indonesia mbah😔😹😸|sate dan nasi goreng kuliner indonesia mbah|😔,😹,😸|0|1|1
1192044514778603521|"@R4jaPurwa @jokowi Gaosah heraaannnn... 😸🤓
Bachin Togogers Cebongers Kodokers aje ga pernah heran... bangga malahan 😅"|saja enggak pernah heran bangga malahan|😸,🤓,😅|0|1|1
1191188228822323200|@budimandjatmiko Kalo ada yg mengobrak Abrik semua hal2 teduh jadi infrastruktur di Jakarta seperti pak @jokowi gmn om, jengkel jg gak ya ... 😛🤣🤣|kalo ada yang mengobrak abrik semua hal-hal teduh jadi infrastruktur di jakarta seperti pak bagaimana om jengkel juga enggak ya|😛,🤣,🤣|1|1|0
1190034879976595456|"@Dahnilanzar @Kemhan_RI @prabowo Broh... 😂
Malu2in halak batak aja 🤦🏻‍♂️"|malu-malui batak saja|😂,🤦,🏻,♂|0|1|1
1191898719261577217|"Woi sempak merah..!!!

Apa sih salah @prabowo dan @aniesbaswedan sama kau?
Tiap saat hanya 2 org ini yg lu nyinyirin?
Ehhh, jangan2 lu nih kelainan jiwa ya?
Koq bisa @PDemokrat piara makhluk idiot kek gini ya?
😡😡😡 https://t.co/dXctLfomAE"|woi sempak merah apa sih salah dan sama kau tiap saat hanya 2 orang ini yang lu nyinyir eh jangan-jangan lu nih kelainan jiwa ya kok bisa piara makhluk idiot kayak begini ya|😡,😡,😡|0|2|0
1190467251943534592|@herikus70 @Mukhtar07120731 @zaenalkase03 @Galih_Akik @7brn_ @hatehti @Rusty12087384 @Ute58221550 @MaryanaNunung @RizkiR4madani @MARQUEZ59454550 @MoelyonovDjalil @jackymanise Iyaa gan sm?? Smg prabowo tolak prmintaan 212 wiro sableng🙈 🤣🤣🤣🤣|iya sama semoga tolak sableng|🙈,🤣,🤣,🤣,🤣|0|1|1
1191224220878917632|@TheArieAir Di kepimpinan pak jokowi mampu di laksakan,dengan banyaknya benturan termasuk  nyiyiran,tdk makan tol😄😄😄,|di pak mampu di dengan benturan termasuk tidak makan tol|😄,😄,😄|1|1|0
1192776694328745984|@YogaAdrianyoga6 @jokowi Sdh lakukan apa anda utk Indonesia? Pak Jokowi punya mimpi bukan buat dia dan keluarga tp buat masa depan bangsa dan negara Indonesia, jauh kedepan. Target beliau sdh diperhitungkan, th 2045 Indonesia jd negara maju didunia. Bantu bkn nyinyir. Yuukz👍🏼👍🏼👍🏼|sudah apa anda untuk indonesia pak punya mimpi bukan buat dia dan keluarga tp buat masa depan bangsa dan negara indonesia jauh target beliau sudah tahun indonesia jd negara maju bantu bukan nyinyir|👍,🏼,👍,🏼,👍,🏼|0|2|0
1192205499216752641|Ini ibu sama nenek ngomongin sekolah bayar-bayar, terus tiba-tiba bilang Jokowi sekolahin anaknya gak usah bayar soalnya takut yang mau narik... Padahal anak-anak Jokowi dah pada graduate semua 😭😭😭|ini ibu sama nenek mengomongkan sekolah terus tiba-tiba bilang sekolahkan enggak usah bayar takut yang mau menarik padahal anak-anak deh pada semua|😭,😭,😭|0|0|0
1192075995617980416|@ChatibBasri @himenina Saya yakin kabinet kedua rezim @jokowi akan jadi kabinet terburuk sepanjang sejarah indonesia pasca demokrasi👏👏|saya yakin kabinet kedua rezim akan jadi kabinet terburuk sepanjang sejarah indonesia demokrasi|👏,👏|0|2|0
1190108207122763776|@olenk55 @zhafira_ziva @prabowo Tiap hari jg gue ngarep tong, ngarep indonesia yg lbh baik, pak jokowi yg lbh amanah dn tnt saja ngarep lu pny harapan ga hopeless lagi tonk🤣🤣|tiap hari juga gue mengharap tong mengharap indonesia yang lbh baik pak yang lbh amanah dan saja mengharap lu punya harapan enggak lagi|🤣,🤣|0|1|1
1189899629074112512|@Dahnilanzar @Kemhan_RI @prabowo Nah itu sebenarnya lebih bermanfaat bgd daripada gak di ambil kan nanti uangnya di makan jin dan sebangsanya disana 🤣🤣🤣|nah itu sebenarnya lebih bermanfaat banget daripada enggak di ambil kan nanti di makan jin dan|🤣,🤣,🤣|1|1|0
1190163308965294081|@tempemendoanGL7 Anis Baswedan tetep yang terbaik 🤣🤣 dalam mengolah kata|anis tetap yang terbaik dalam mengolah kata|🤣,🤣|1|1|0
1191534479816318976|@jokowi Gasss pakkkk!! Diriku selalu mendukungmu! i purple u💜💜💜💜💜|selalu i u|💜,💜,💜,💜,💜|0|2|0
1192849675218374656|@unicornbervespa @edo__________ @mrayhann__ @anjingpemberani @untruthcupid @jokowi Kenapa ai km mara2 ☹️☹️|kenapa ai km|☹,☹|1|0|1
1191635953204391936|@AhlulQohwah Kirain gara2 jokowi.....😂🤣|mengira gara-gara|😂,🤣|1|1|0
1191364434612015104|@Jason_bourne81 @LukmanNu12 @jokowi @shinichikudo991 @03_nakula @TaliUdeng @BadjaNuswantara @AditiaP_07 @AnakLolina @adtaufiq Artinya tinggal Prof Romli ya 👍😊|tinggal prof ya|👍,😊|1|1|0
1191992825631498240|@KalimahLayang @jokowi @basuki_btp @SuaraAnies Junjungan lo udh KO di jakarta.. mau cari suara setan.. suara gondorowo..🤣🤣🤣 TAI LO MAS|junjungan lo sudah ko di jakarta mau cari suara setan suara tahi lo mas|🤣,🤣,🤣|0|1|1
1189910455772315650|"Jangan mudah tergelincir dalam saat-saat seperti ini, segala tipu muslihat dan provokasi-provokasi yang tampak atau tersembunyi dapat dilalui dengan selamat, kalau kita waspada dan bertindak sebagai patriot!

PB Jend Sudirman
Jogja, 4 Oktober 1949

#BravoTNI🇮🇩
@tni_ad
@Puspen_TNI https://t.co/DGmPd62uyu"|jangan mudah tergelincir dalam seperti ini segala tipu muslihat dan yang tampak atau tersembunyi dapat dengan selamat kalau kita waspada dan bertindak sebagai patriot pb sudirman 4 oktober|🇮,🇩|1|2|0
1191711678162845697|@jokowi @jokowi@AnisSerin Pak sanqat sepakat denqan apa yanq bapak katakan itu🙏 pendidikan adalah fondasi banqsa💕👍|pak sepakat apa bapak itu pendidikan adalah fondasi|🙏,💕,👍|0|2|0
1192381068424253440|@KanjengRatuAyu1 @KilljoyYadi @jokowi 🤭🤣🤣🤣 jadi, nenek sdh tidak ngidam monyet kan? 🤣😂|jadi nenek sudah tidak mengidam monyet kan|🤭,🤣,🤣,🤣,🤣,😂|1|1|0
